text,date,source,label
PROGRAM MAKAN SIANG GRATIS PROGRAM USULAN DARI BISIKAN UNTUK TUJUAN MEREPOTKAN PRABOWO NGAK ADA ILMU MASAK MEMASAK DAN PENYAJIAN DI KEPALA PROBOWO SEJAK KECIL ANAK ORANG KAYA NGK PERNAH KEDAPUR DEBATAS MEJA MAKAN REPOT PEMERINTAH PROGRAM KONYOOL TOLOL (KONTOL),2025-02-01 00:41:29+00:00,kaggle,negatif
Kalo bisa per kabupaten bos tolong saran tim Reboisasi Padang Pasir dikonfirmasi ke lapangan semoga program makan siang gratis terwujud melebihi target,2025-02-01 00:46:42+00:00,kaggle,positif
Bener banget makanya aneh juga kenapa prioritasnya gak di kesehatan sama pendidikan. Makan gratis malah gak jelas juga gua liat banyak vendor yg belum kebayar. Reformasi itu mah akal akalan doang potong kuping gibran kalo emang beneran sih wkwkwk,2025-02-01 01:20:58+00:00,kaggle,negatif
Masa temenku sampe bilang aku gatau kalo bakal kaya gini kirain program makan siang bergizi gratis itu pake uang pribadi pak prabowo. Kan beliau kaya Aku dengernya pun tercengang pgn napok tpi hanya bisa batin Goblok sekencang-kencangnya :),2025-02-01 01:51:43+00:00,kaggle,negatif
Opsi lain untuk lauk Makan Bergizi Gratis Ulat Hongkong Sering jadi makananan burung kecil karena kaya protein Harganya cukup murah Rp 5.000 untuk gelas kecil kira2 200-300 gram Barangkali BGN Prabowo dan Gibran menjadikan ini sebagai lauk makanan gratis? Kayaknya enak kalo,2025-02-01 01:56:58+00:00,kaggle,netral
Program makan siang gratis buat anak-anak tapi program-program pemerintah dikurangi budget BBM naik gas naik UKT naik Ya ga jadi gratis dong Pak Presiden Tiada makan siang gratis di dunia ini semua butuh uang Kalau yg bayar bukan anak2 itu ya yg lain,2025-02-01 02:35:51+00:00,kaggle,negatif
Mendingan makan siang gratis dialihkan untuk hal yg urgent kayak gini ya pk,2025-02-01 03:37:57+00:00,kaggle,negatif
Makan siang gratis materi kampanye buat kalangan sdm rendah pak adik program kacau-galau mestinya dihentikan segera beserta PSN yang membuat sengsara masyarakat,2025-02-01 04:20:18+00:00,kaggle,negatif
gw mau nanya satu hal emg apa yg dicontek? Di berita hanya bilang dikenalkan makan siang gratis di era anies dan lu nganggap itu program anies gitu? Lu kira di 2017 anies dan prabowo ga 1 geng gitu??,2025-02-01 05:18:18+00:00,kaggle,netral
yang konyol bukannya makan siang gratis ?,2025-02-01 05:49:47+00:00,kaggle,negatif
jangan melulu makan gratis dong,2025-02-01 06:21:41+00:00,kaggle,negatif
Hasil program makan siang gratis perusahaan catering meringis.,2025-02-01 06:23:49+00:00,kaggle,negatif
Pak Presiden Bagusnya Unt Realisasi Makan Siang Gratis Diserahkan Pada Ibuk PKK Yg Ada Di Wilayah Tersebut (Desa/kelurahan) Sehingga Lebih Efektif Dan Mereka Akan Berusaha Menjamin Kuakitas Karna Yg Diberikan Makan Anak2 Mereka Sendiri Serta Uang Beredar Diwilayah tsb,2025-02-01 06:42:20+00:00,kaggle,positif
Pj Gubernur Kaltim Apresiasi Gibran Center Dukung Program Makan Bergizi Gratis,2025-02-01 08:05:28+00:00,kaggle,positif
100 hari Prabowo-Gibran! Dari Makan Bergizi Gratis hingga penghapusan utang UMKM banyak capaian positif! Setuju atau setuju? Komentar di bawah! PrabowoGibran 100HariKerja IndonesiaMaju astacita astacitaprabowogibran makanbergizigratis mbg SwasembadaPangan,2025-02-01 08:28:45+00:00,kaggle,positif
Ngapain Gibran nyamperin km? Mau ngasih makan siang gratis yg gak bergizi itu yaaa??,2025-02-01 08:58:47+00:00,kaggle,negatif
Panglima TNI mengerahkan 351 Komando Distrik Militer (Kodim) 14 Pangkalan Utama TNI Angkatan Laut (Lantamal) dan 41 Pangkalan TNI Angkatan Udara (Lanud) untuk mendukung program makan bergizi gratis (MBG). TNI berkomitmen penuh untuk mendukung keberhasilan program Presiden RI,2025-02-01 10:08:52+00:00,kaggle,positif
presiden sebelumnya bela belain tuh gengsi demi bangun ibukota yg sekarang juga gatau deh? kyk gadigadang gadang lagi? presiden yg ini bela belain makan gratis yg programnya banyak kurang tapi giliran org kritik malah gaboleh biaya gede inefisien dan korbanin anggaran pos lain,2025-02-01 10:34:42+00:00,kaggle,negatif
Hashim Djojohadikusumo adik kandung dan penasihat Presiden Prabowo Subianto mengatakan anggaran tambahan Rp100 triliun untuk program makan bergizi gratis tahun ini diperkirakan akan meningkatkan pertumbuhan ekonomi hampir 2 persen.,2025-02-01 11:00:14+00:00,kaggle,positif
Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo mengungkapkan bahwa TNI-Polri mendukung penuh program Makan Bergizi Gratis yang digagas oleh Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto. Tutur Kapolri pada Rapim TNI-Polri di Jakarta Selatan.,2025-02-01 11:07:12+00:00,kaggle,positif
KOLAB WO PRABOWO Akibat fatalnya makan siang gratis semua anggaran kau pangkas birokrasi amburadul,2025-02-01 11:42:10+00:00,kaggle,negatif
Makan Bergizi Gratis itu baik tapi jangan sampai mengorbankan agenda lain yang tidak kalah penting. Semua-semua dipotong potong dulu anggaran kunker ke luar negeri Yang Mulia Bapak Presiden. Sebulan 2 kali ke Malaysia cuma buat makan siang.,2025-02-01 12:46:12+00:00,kaggle,negatif
Postpone juga Makan siang gratis itu pak sektor kesehatan dan pendidikan makin genting,2025-02-01 13:03:24+00:00,kaggle,negatif
gimana prabowo gapuyeng janjiny makan gratis makan APBN banyak banget ditambah harus ngurusin candi gajelas dari presiden sebelumnya wkwkwkwk,2025-02-01 15:07:45+00:00,kaggle,negatif
Please Gue mau liat postingan orang marah marah kena tipu tp goblok curhat masalah keluarga orang gajelas pokoknya gue gamau liat berita politik makan gratis gibran polisi pokoknya gue gak mau liat berita Indonesia ya allah Indo udah ancur banget. Please capekkk,2025-02-01 15:55:11+00:00,kaggle,negatif
Alhamdullilah anak saya senang dengan makan siang gratis biasanya dia suka iri tiap teman nya jajan di warung biasanya anak saya hanya bekal mie aja sekarang sudah bisa makan lebih enak terimakasih pak Prabowo,2025-02-01 16:13:55+00:00,kaggle,positif
Alhamdullilah anak saya senang dengan makan siang gratis anak saya suka iri tiap teman nya jajan di warung biasanya hanya bekal mie aja sekarang sudah bisa makan lebih enak terimakasih pak Prabowo,2025-02-01 16:21:54+00:00,kaggle,positif
Prabowo gibran tuh janjinya bukan program makan bergizi gratis doang janjinya tapi listrik sekolah kesehatan kuliah digratisin yang ngomong siapa? Pak prabowo sendiri kali yang koar pas kampanye eh malah dapet kenaikan pajak,2025-02-01 16:59:07+00:00,kaggle,negatif
Mau nangis lihat gaji guru hanya 200rb Pak mereka hidup kekurangan. Bgmn Indonesia bs maju klu jasa guru sbg pendidik anak bangsa tdk dihargai? Tdk cukup makan gratis bergizi bg murid gaji guru pun wajib mendapat kenaikan tdk disunat2 lg,2025-02-01 23:27:28+00:00,kaggle,negatif
Opone sing dibanggake? Indo presiden 2. Wakil modal ordal. Wakil ra kualitas. Bensin mundak pajek mundak rego mundak ibukota ra jelas pager laut. Makan gratis ra jelas Pidato retorika implementasi?,2025-02-01 23:50:15+00:00,kaggle,negatif
BISA GAK ANGGARAN LO BUAT PENDIDIKAN DULU DRPD MAKAN GRATIS BANGSAT,2025-02-02 00:19:59+00:00,kaggle,negatif
Dear admin Presiden tolong sampaikan ke Bapak Presiden Prabowo makan siang gratis lebih baik diganti kuliah gratis. Negara maju bisa survive karena kepintaran bukan karena mereka kenyang. Apapun alasannya kuliah gratis lebih penting daripada makan siang gratis percayalah.,2025-02-02 01:03:07+00:00,kaggle,negatif
Anggaran Kemenkeu 2026 menjadi sorotan setelah program Makan Bergizi Gratis disebut sebagai prioritas utama. Sementara itu pendidikan dan kesehatan dikategorikan sebagai pendukung. Hal ini memunculkan spekulasi terkait skala prioritas anggaran di era Presiden Prabowo.,2025-02-02 02:04:07+00:00,kaggle,negatif
Presiden RI Prabowo Subianto meminta agar seluruh kebutuhan pokok makan bergizi gratis (MBG) dipasok oleh desa.,2025-02-02 02:30:11+00:00,kaggle,netral
kemen bangun ikn dipotong anggaran nya dari 100anT jadi 21T aja ka semoga cpns nya lancar lancar saja ya. dan fyi program unggulan presiden saat ini bukan infrastruktur lagi melainkan program makan siang gratis. anggaran buat ikn denger2 dipotong,2025-02-02 02:35:29+00:00,kaggle,netral
Program Makan Bergizi Gratis (MBG) mencerminkan visi Presiden Prabowo dalam mewujudkan cita-cita Indonesia Emas 2045 melalui salah satu misi Asta Cita yaitu memperkuat pembangunan sumber daya manusia.,2025-02-02 03:18:52+00:00,kaggle,positif
Presiden yang sekarang patokannya pake Studi Banding Tiongkok setahuku karena melihat rencana Makan Siang Gratis itu kan implementasi dari negara sana bukan Jepang,2025-02-02 03:59:11+00:00,kaggle,netral
Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo mengungkapkan bahwa TNI-Polri mendukung penuh program Makan Bergizi Gratis yang digagas oleh Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto. ( selengkapnya di Fb Humaspadangbai ),2025-02-02 05:21:00+00:00,kaggle,positif
Jakarta Perjuangan Presiden Prabowo Subianto untuk memberikan makan bergizi gratis bagi anak Indonesia rupanya telah digagas jauh sebelum ia memenangkan Pilpres 2024,2025-02-02 05:42:43+00:00,kaggle,positif
Ini video lama Presiden Prabowo memperjuangkan Makan Bergizi Gratis Sejak 2006. istiqomah konsisten gizi indonesiamaju kantorkomunikasikepresidenan,2025-02-02 06:20:26+00:00,kaggle,positif
Prabowo Perjuangkan Makan Bergizi Gratis di Sekolah Sejak 2006: Anak Harus Cukup Makan Jakarta Perjuangan Presiden Prabowo Subianto untuk memberikan makan bergizi gratis bagi anak Indonesia rupanya telah digagas jauh sebelum ia memenangkan Pilpres 2024. Hal tersebut diungkap,2025-02-02 06:21:59+00:00,kaggle,positif
Ini dia pak presiden ngk cuma 1 manfaat makan bergizi gratis,2025-02-02 07:17:32+00:00,kaggle,positif
Program Makan Bergizi Gratis Dipikirkan Prabowo Subianto Sejak 2006 Program Makan Bergizi Gratis (MBG) ternyata sudah dipikirkan Prabowo Subianto sejak belum menjadi presiden sekitar tahun 2006.,2025-02-02 07:31:49+00:00,kaggle,positif
BPK presiden RI Prabowo Subianto sebaiknya biaya makan bergizi gratis Rp 10 ribu itu di transfer saja ke setiap siswanya.nanti org tuanya yang masak sendiri dan dipantau oleh badan gizi dari pemerintah,2025-02-02 07:43:27+00:00,kaggle,netral
Utusan Presiden Hashim Djojohadikusumo mengungkap bahwa program Makan Bergizi Gratis (MBG) yang saat ini menjadi prioritas pemerintah telah digagas oleh Presiden Prabowo Subianto sejak tahun 2006.,2025-02-02 07:52:58+00:00,kaggle,positif
Komitmen Presiden Prabowo untuk memberikan makan bergizi gratis (MBG) bagi anak-anak Indonesia bukanlah janji baru. Gagasan ini sudah ia canangkan sejak 2006 seperti diungkapkan adiknya Hashim Djojohadikusumo dalam peringatan Hari Disabilitas Internasional di Jakarta,2025-02-02 08:12:24+00:00,kaggle,positif
Mampus aja lah kau prabowo dan gibran dan antek-antek penjilat mereka bersama program makan gratis nirfaedah kalian itu rot in hell lah kalian semua,2025-02-02 08:16:25+00:00,kaggle,negatif
mbok wis mudun ae daripada stress mikir rakyat 270 jtan mikir apbn mikir makan siang gratis (duit soko endi coba?) mikir bayar utangnya bapakmu mikir oligarki mikir oposisi sing usrek ae yo pilih nambang duit akih wis ra kakehan mikir,2025-02-02 08:17:46+00:00,kaggle,negatif
Gue ada ide daripada denda duit better kasih menu makan gratis aja Gmna ide gue,2025-02-02 08:33:29+00:00,kaggle,netral
Prabowo Perjuangkan Makan Bergizi Gratis di Sekolah Sejak 2006: Anak Harus Cukup Makan! Jakarta Perjuangan Presiden Prabowo Subianto untuk memberikan makan bergizi gratis bagi anak Indonesia rupanya telah digagas jauh sebelum ia memenangkan Pilpres 2024. Hal tersebut diungkap,2025-02-02 09:03:56+00:00,kaggle,positif
Program Makan Bergizi Gratis dari Presiden Prabowo Dimulai di Papua Selatan,2025-02-02 10:43:42+00:00,kaggle,positif
Makan Bergizi Gratis Pendiri Wong Solo Grup Siap Bangun Dapur SPPG di Berbagai Daerah. Program makan bergizi gratis Presiden Prabowo Subianto telah hampir satu bulan berjalan. Wong Solo Grup akan bangun dapur di berbagai daerah,2025-02-02 11:44:51+00:00,kaggle,positif
Wamendes: Presiden Instruksikan Bahan Pangan Makan Bergizi Gratis dari Desa,2025-02-02 11:45:31+00:00,kaggle,positif
Utusan Presiden Hashim Djojohadikusumo mengungkapkan sebenarnya program unggulan pemerintahan Prabowo Subianto yaitu Makan Bergizi Gratis (MBG) sudah digagas sejak tahun 2006. Hashim menuturkan jauh sebelum memenangkan Pilpres 2024 Prabowo sudah ingin mewujudkan gagasan itu.,2025-02-02 12:10:00+00:00,kaggle,positif
Hashim Sebut Makan Bergizi Gratis Digagas Presiden Prabowo Sejak 2006 via,2025-02-02 12:27:14+00:00,kaggle,positif
Kegiatan ini sudah bagus karena sesuai arahan dari Bapak Presiden pemerintah pusat sampai semua kebawah agar melakukan efisiensi anggaran. Kita sedang hemat anggaran karena ada program Makan Bergizi Gratis dan Pemeriksaan Kesehatan Gratis ini harus dilakukan jelasnya.,2025-02-02 12:38:01+00:00,kaggle,positif
Wakil Menteri Desa dan Pembangunan Daerah Tertinggal (Wamendes PDT) Ahmad Riza Patria menyatakan Presiden RI Prabowo Subianto meminta agar seluruh kebutuhan pokok makan bergizi gratis (MBG) dipasok oleh desa. MBGDorongEkonomi,2025-02-02 14:36:44+00:00,kaggle,positif
Hashim Sebut Makan Bergizi Gratis Sudah Digagas Presiden Prabowo Sejak 2006,2025-02-02 14:45:37+00:00,kaggle,positif
Efisiensi Anggaran Prabowo Dianggap Tidak Cukup Mengatasi Beban Fiskal Makan Bergizi Gratis. Ekonom Bright Institute Awalil Rizky menilai efisiensi anggaran Presiden Prabowo Subianto belum cukup mengatasi beban keuangan makan bergizi gratis.,2025-02-02 23:10:18+00:00,kaggle,negatif
Kenapa makan siang gratis dipaksakan karena kan itu janji kampanye Prabowo. Ya mungkin merasa malu kalau ga dijalankan. Padahal banyak janji kampanye yang bisa jadi prioritas. Tapi ya mungkin ini dianggap bisa populis,2025-02-03 01:07:54+00:00,kaggle,negatif
who tf cares akan makan gratis dari bapak presiden at least ak ada ama hell yeah,2025-02-03 01:26:42+00:00,kaggle,negatif
Program asbun demi ingin jadi presiden Makan siang gratis yg byk menyedot anggaran.,2025-02-03 01:50:06+00:00,kaggle,negatif
Makan siang gratis program pemerintah ini menurut pandangan gue masih terlalu maksa krn awalnya dijadikan program utama kampanye pasangan 02. Di sisi lain Ekonomi Indonesia udah terlanjur carut marut di akhir masa Jabatan Presiden sebelumnya.,2025-02-03 02:09:30+00:00,kaggle,negatif
aslinya prabowo tuh bisa aja batalin makan siang gratis TAPI DIA GENGSI dia takut keknya dicap presiden yang ga menuhin janjinya kan makan siang gratis itu yg paling digembor gemborin sama pendukungnya juga,2025-02-03 02:12:24+00:00,kaggle,negatif
10.[Program Makan Bergizi Gratis Telah Dilaksanakan Secara Bertahap] Sesuai arahan Bapak Presiden pwmweintah menargetkan seluruh anak Indonesia akan mendapatkan akses makan bergizi gratis pada akhir tahun 2025 Jakarta 22 Januari 2025,2025-02-03 02:12:29+00:00,kaggle,positif
Makan siang gratis baik tapi banyak mudaratnya Pak Prabowo lebih baik dana utk bangun sekolah di daerah 3T dan listrik internet masuk desa tmsk infrastruktur jalan jembatan,2025-02-03 02:21:18+00:00,kaggle,negatif
yg ini Kasi juga makan siang bergizi gratis dong om,2025-02-03 02:41:34+00:00,kaggle,netral
Pak makan bergizi gratis belum jg kami dapat sudah susah beli LPG 3 kg ngatri berjam2.Hilang waktu untuk masak makan siang ujung2nya beli nasi bungkus sekeluarga utk makan siang Bahlul klo buat kebijakan sesuaikan kondisi perut rakyat jng sesuia kondisi pejabat,2025-02-03 02:45:22+00:00,kaggle,negatif
Gosah heran presiden yg sodorkan 'makan gratis' terpilih ktimbang yg sodorkan 'pendidikan gratis'. Makan gratis lahirkan gen bermental pengemis dan itu yg digemari politikus busuk. Shg hrs singkirkan 'pendidikan gratis' hg rakyat mudah dimanipulasi; dg legiun bayaran msl.,2025-02-03 03:09:19+00:00,kaggle,negatif
Prabowo Perjuangkan Makan Bergizi Gratis Di Sekolah Sejak 2006: Anak Harus Cukup Makan! prabowo senin makanbergizigratis presiden prabowosubianto beritaterkini,2025-02-03 03:10:00+00:00,kaggle,positif
Ya gitulah presiden kita yg konon senengnya grabak grubuk gak jelas Sudahlah Pak mending makan siang gratis yg banyak masalah itu distop diganti sarana dan prasarana pendidikannya dibenerin dan dibuat bagus plus kebutuhan2 mendasar kek gas LPG kek ini.,2025-02-03 03:18:25+00:00,kaggle,negatif
yauda kalo kaya gini mending kasih makan gratis pagi siang sore malem biar gaperlu masak lagi ema gue gaperlu antri gas kaya gini tapi mamnya ak mw yang enak ayamnya yg gk keras ya ndut,2025-02-03 03:19:07+00:00,kaggle,netral
Sekolah gratis lebih prioritas pak dari pada makan siang gratis,2025-02-03 03:33:56+00:00,kaggle,negatif
Kalau ini patut diapresiasi Tinggal pengalihan dananya ke makan siang gratis bener atau gak jgn ada sunat2 ditingkat bawah,2025-02-03 04:06:43+00:00,kaggle,positif
Wakil Menteri Desa dan Pembangunan Daerah Tertinggal (Wamendes PDT) Ahmad Riza Patria menyatakan Presiden RI Prabowo Subianto meminta agar seluruh kebutuhan pokok makan bergizi gratis (MBG) dipasok oleh desa.,2025-02-03 04:13:38+00:00,kaggle,positif
*Bhabinkamtibmas Polsek Long Apari Bagikan Makan Siang Gratis di SMPN 02 Long Apari* Mahakam Ulu Sebagai bagian dari implementasi program Asta Cita Presiden Indonesia Bhabinkamtibmas Polsek Long Apari Polres Mahakam Ulu Brigpol Jajang Kurnia melaksanakan kegiatan berbagi.,2025-02-03 04:18:10+00:00,kaggle,positif
Bhabinkamtibmas Polsek Long Apari Bagikan Makan Siang Gratis di SMPN 02 Long Apari Mahakam Ulu Sebagai bagian dari implementasi program Asta Cita Presiden Indonesia Bhabinkamtibmas Polsek Long Apari Polres Mahakam Ulu Brigpol Jajang Kurnia,2025-02-03 04:23:20+00:00,kaggle,positif
Isu ttg makan gratis tenggelam dg munculnya pik2. Pik2 tenggelam dg munculnya pagar bambu. Pagar bambu tenggelam dg oke gas. Endingnya akan ada pembatalan kebijakan. Lalu Trmksh pak presiden sdh mendengar suara rakyat,2025-02-03 04:43:49+00:00,kaggle,netral
Presiden prabowo cuma mikirin makan gratis rakyat susah ga perduli gas 3 kg bisa hilang dari masyarakat.turunkan gibran jadi wakil presiden karena masalah 3 kg tidak bisa diatasi wakil presiden dibutuhkan rakyat masalah gas jangan diam lawan presiden dan menteri tidak becus.,2025-02-03 04:45:44+00:00,kaggle,negatif
im crying :((( kita harusnya punya presiden kayak pak anies tp sayang orang2 lebih milih makan gratis dan pejabat yg memiskinkan orang miskin dan memperkaya orang kaya. tp setelah dipikir2 ya kualitas sdm indo emang masih rendah sih they dont deserve pak anies at all.,2025-02-03 05:06:35+00:00,kaggle,negatif
Terima kasih Pa Prabowo. Makan siang gratis hari ini ada peningkatan gizi.,2025-02-03 05:20:24+00:00,kaggle,positif
Tadi pagi ikut apel gabungan seluruh OPD Pemkot. Yang dibahas: pengurangan anggaran sesuai surat arahan dari Presiden. Untuk apa? Yak program makan gratis ↕,2025-02-03 05:24:58+00:00,kaggle,netral
Bersyukur karna makan siang disekolah gua lebih enak ketimbang program asbunnya prabowo :V cuma 65k perminggu = 13k perhari. Beda 3k sama itu program makan bergizi gratis. Gak dikasih susu tapi dikasih buah murni sayur seger dan nasi hangat. Baru dimasak sebelum istirahat.,2025-02-03 05:46:10+00:00,kaggle,negatif
Presiden Prabowo Subianto melakukan inspeksi mendadak (sidak) untuk meninjau program makan bergizi gratis (MBG) di Pulogadung Jakarta Timur (Jaktim) Senin (3/2/2025). Sidak dilakukan di dua sekolah.,2025-02-03 05:59:18+00:00,kaggle,netral
