text,date,source
Menurut Seskab Mayor Teddy Pak Presiden mendadak ingin mengecek pelaksanaan Makan Bergizi Gratis ke SD Negeri 05 Jati dan TK Negeri 02 dan dapurnya di Pulo Gadung Jakarta Timur. .,2025-02-03 05:15:15+00:00,kaggle
Terima kasih Pa Prabowo. Makan siang gratis hari ini ada peningkatan gizi.,2025-02-03 05:20:24+00:00,kaggle
Tadi pagi ikut apel gabungan seluruh OPD Pemkot. Yang dibahas: pengurangan anggaran sesuai surat arahan dari Presiden. Untuk apa? Yak program makan gratis ↕,2025-02-03 05:24:58+00:00,kaggle
Bersyukur karna makan siang disekolah gua lebih enak ketimbang program asbunnya prabowo :V cuma 65k perminggu = 13k perhari. Beda 3k sama itu program makan bergizi gratis. Gak dikasih susu tapi dikasih buah murni sayur seger dan nasi hangat. Baru dimasak sebelum istirahat.,2025-02-03 05:46:10+00:00,kaggle
Presiden Prabowo Subianto melakukan inspeksi mendadak (sidak) untuk meninjau program makan bergizi gratis (MBG) di Pulogadung Jakarta Timur (Jaktim) Senin (3/2/2025). Sidak dilakukan di dua sekolah.,2025-02-03 05:59:18+00:00,kaggle
Presiden Prabowo mendadak meninjau program makan bergizi gratis di SD dan TK di wilayah Jaktim. Prabowo juga mengunjungi dapur penyajian.,2025-02-03 06:05:00+00:00,kaggle
Presiden Prabowo Sidak Pelaksanaan Program Makan Bergizi Gratis di SD dan TK di Jakarta Timur,2025-02-03 06:18:00+00:00,kaggle
Toh dengan segala centang perenang itu publik puas terhadap kinerja pemerintahan Prabowo. Mereka menyambut gembira program makan siang gratis dan pelbagai bantuan sosial di awal kepemimpinan Prabowo.,2025-02-03 06:21:29+00:00,kaggle
Negara ini bukan saja tentang Jawa kunjungi juga kami di Indonesia timur sampai saat ini banyak belum mendapatkan makan siang gratis di sekolah2. Jangan hanya kalian keruk kekayaan alamnya. Apa ini kau sebut keadilan sosial bagi seluruh rakyat Indonesia,2025-02-03 07:05:23+00:00,kaggle
HENTIKAN PROGRAM MAKAN SIANG GRATIS GANTI DENGAN PENDIDIKAN GRATIS BAIK SEKOLAH NEGERI MAUPUN SWASTA,2025-02-03 07:35:44+00:00,kaggle
Makan siang gratis siapa yg pertama kali umumin pas kampanye bukan pak prabowo,2025-02-03 07:41:47+00:00,kaggle
akarta Perjuangan Presiden Prabowo Subianto untuk memberikan makan bergizi gratis bagi anak Indonesia rupanya telah digagas jauh sebelum ia memenangkan Pilpres 2024. PrabowoPeduliGizi makanbergizigratis AnakSehatIndonesiaMaju PrabowoUntukAnak GiziUntukMasaDepan,2025-02-03 08:03:30+00:00,kaggle
Presiden Prabowo Subianto melakukan inspeksi mendadak ke dapur umum atau Satuan Pelayanan Pemenuhan Gizi untuk program makan bergizi gratis (MBG) di kawasan Rawamangun Jakarta Timur Senin pagi.,2025-02-03 08:03:30+00:00,kaggle
Utusan Presiden Hashim Djojohadikusumo mengungkap program Makan Bergizi Gratis (MBG) yang saat ini menjadi prioritas pemerintah telah digagas oleh Presiden Prabowo Subianto sejak tahun 2006. PrabowoPeduliGizi MakanBergiziGratis ProgramPrabowo2006 HashimUngkapFakta,2025-02-03 08:04:57+00:00,kaggle
Presiden Prabowo Sidak Dapur Umum Makan Bergizi Gratis di Rawamangun,2025-02-03 08:09:08+00:00,kaggle
Yahukimo West Papua 03/02/2025 Siswa Mengelar aksi Tolak Program Makan siang Gratis Tuntutan lain; mereka tidak Butuh Makan Siang Gratis Tapi Butuh Pendidikan Gratis. SavePelajarYahukimo PapuaTidakLapar PapuaButuhPendidikanGratis,2025-02-03 08:14:28+00:00,kaggle
3 anak saya dapat makan siang gratis semua terimakasih pa prabowo,2025-02-03 08:17:30+00:00,kaggle
Koordinasi Terkait Kesiapan Pengadaan Makan Siang Gratis. Kapolres Lebong AKBP. Awilzan S.I.K M.H Melaksanakan Koordinasi Dengan Dewan Pimpinan Wilayah Yayasan Prabu Center 08 Terkait Kesiapan Pengadaan Makan Siang Gratis Sesuai Dengan Program Presiden RI.,2025-02-03 08:19:15+00:00,kaggle
Padahal program makan siang gratis cuma jadi ajang pencitraan dan kampanye anak Pinokio Jawa doang,2025-02-03 08:25:40+00:00,kaggle
Presiden Prabowo Subianto inspeksi mendadak ke dapur umum atau Satuan Pelayanan Pemenuhan Gizi untuk program makan bergizi gratis (MBG) di kawasan Rawamangun Jakarta Timur Senin (3/2/2025) pagi. Sidak ini dilakukan untuk memastikan pelaksanaan program MBG berjalan dengan baik.,2025-02-03 08:29:36+00:00,kaggle
Presiden Prabowo Sidak Dapur Umum dan Sekolah Tinjau Langsung Program Makan Bergizi Gratis,2025-02-03 08:30:00+00:00,kaggle
Warga dan siswa antusias menyambut kehadiran Presiden Prabowo Subianto yang ingin memastikan program Makan Bergizi Gratis berjalan baik di sekolah-sekolah. Polhuk AdadiKompas,2025-02-03 08:34:50+00:00,kaggle
Buat apa makan bergiji gratis? Buat dipilih jadi presiden sama gibren lah makanya lu nge bujer aja kesono tar dapet makan juga ya kaya biasanya aja nge bujer gitu,2025-02-03 08:41:18+00:00,kaggle
Presiden Prabowo Subianto Tinjau Pelaksanaan Makan Bergizi Gratis di Jakarta. Presiden Prabowo Subianto meninjau langsung pelaksanaan program Makan Bergizi Gratis (MBG) di SDN Jati 05 Pagi Pulogadung Jakarta Timur pada Senin 3 Februari 2025. Kunjungan tersebut disambut,2025-02-03 08:44:17+00:00,kaggle
Orang kesusahan gas subsidi malah sidak makan siang gratis,2025-02-03 08:44:19+00:00,kaggle
Presiden Prabowo meninjau langsung makan bergizi gratis di SD dan TK di Jaktim. Para siswa terlihat berebut ingin salaman dengan Prabowo.,2025-02-03 08:52:00+00:00,kaggle
Pasti dibagus-bagusin sih makanan tempat saji dll nya lah Presiden Prabowo Subianto meninjau dapur atau Satuan Pelayanan Pemenuhan Gizi (SPPG) Rawamangun. Prabowo melihat proses penyajian makan bergizi gratis.,2025-02-03 08:58:39+00:00,kaggle
Maki2 pak jokowi dan deretannya karena melabeli baksos atas nama pribadi dan sumbangan anggaran dr k/l selama pemilu presiden kemarin skrg berbondong2 muja muji makan siang gratis. Hadeh.,2025-02-03 08:59:25+00:00,kaggle
Respect! Tinjau kualitas Makan Bergizi Gratis Presiden Prabowo terjun langsung ke sekolah-sekolah dan dapur umum pengelolaan MBG! GarudaTV Laporan8 viral MBG PresidenPrabowo MakanBergiziGratis,2025-02-03 09:06:21+00:00,kaggle
Wakil Kepala Staf Kepresidenan Muhammad Qodari menyatakan Presiden Prabowo Subianto mempunyai harapan besar pada program Makan Bergizi Gratis (MBG) yang saat ini sudah terlaksana di sejumlah daerah.,2025-02-03 09:19:17+00:00,kaggle
Memang mau dimiskinin masal sih kita semua Nanti rakyat tinggal antre bansos + makan gratis sambil liat presiden pidato omon-omon liat istri wapres pake baju & tas branded mendampingi suami bagi2 susu dan liat mobil mewah pejabat lewat pake patwal Pemandangan indah,2025-02-03 09:19:19+00:00,kaggle
Presiden Prabowo Blusukan ke Sekolah: Tinjau Langsung Program Makan Bergizi Gratis,2025-02-03 09:24:27+00:00,kaggle
Presiden Prabowo Subianto Tinjau Pelaksanaan Makan Bergizi Gratis di Jakarta 3 Februari 2025 Program Makan Bergizi Gratis Harapan Baru untuk Anak Indonesia Suasana di sebuah sekolah dasar di Jakarta hari ini tampak lebih meriah dan bersemangat dari biasanya. Teriakan para,2025-02-03 09:26:24+00:00,kaggle
Presiden Prabowo Subianto meninjau Satuan Pelayanan Pemenuhan Gizi (SPPG) atau dapur di Rawamangun Jakarta Timur. Prabowo ingin melihat proses penyiapan makan bergizi gratis (MBG). presidenprabowo prabowo makanbergizigratis mbg sppgrawamangung rawamangun,2025-02-03 09:28:49+00:00,kaggle
Presiden RI Prabowo Subianto kembali menunjukkan perhatian besar terhadap program Makan Bergizi Gratis (MBG) dengan melakukan inspeksi mendadak (sidak) di salah satu sekolah. Menariknya dalam sebuah video yang beredar di media sosial Prabowo tampak mengintip melalui kaca,2025-02-03 09:30:52+00:00,kaggle
Suasana ceria menyambut kedatangan Presiden Prabowo di SDN Jati 05 Jakarta untuk meninjau program Makan Bergizi Gratis. Siswa seperti Raga dan Nadin mengungkapkan rasa senang mereka sementara orang tua seperti Neni merasa sangat terbantu Barisan08 Prabowo KabinetMerahPutih,2025-02-03 09:39:08+00:00,kaggle
1. Presiden Prabowo Subianto meninjau langsung pelaksanaan program Makan Bergizi Gratis (MBG) di SDN Jati 05 Pagi Pulogadung Jakarta Timur (3/2). KemensetnegRI RilisPresiden,2025-02-03 09:45:12+00:00,kaggle
Presiden RI Prabowo Subianto meminta anggaran daerah yang telah dialokasikan untuk program Makan Bergizi Gratis (MBG) dialihkan dan difokuskan bagi perbaikan fasilitas sekolah. | Prabowo TitoKarnavian MBG,2025-02-03 09:46:46+00:00,kaggle
Presiden Prabowo Subianto berkomitmen untuk terus menyempurnakan program Makan Bergizi Gratis (MBG) agar dapat menjangkau seluruh anak-anak di Indonesia.,2025-02-03 09:57:27+00:00,kaggle
Presiden Prabowo Tinjau Pelaksanaan Program Makan Bergizi Gratis di SD dan TK,2025-02-03 10:00:00+00:00,kaggle
Presiden Prabowo melakukan sidak ke dapur umum dan sekolah di Rawamangun untuk meninjau program Makan Bergizi Gratis. Disambut antusias warga dan siswa Prabowo juga berbincang dengan petugas dapur umum untuk memastikan kelancaran program. Barisan08 Prabowo KabinetMerahPutih,2025-02-03 10:00:08+00:00,kaggle
Mendagri Tito mengatakan Presiden Prabowo meminta agar dana pendidikan di daerah tidak digunakan untuk program makan bergizi gratis namun difokuskan untuk perbaikan sekolah.,2025-02-03 10:01:00+00:00,kaggle
Presiden Prabowo Sidak Dapur Umum Makan Bergizi Gratis di Rawamangun MakanBergiziGratis PCORI PresidenPrabowo,2025-02-03 10:02:46+00:00,kaggle
Pa presiden kami di papua butuh pendidikan dan kesehatan gratis Makan gratis di fasilitasi olh TNI/ POLRI ini masyarakat trauma kasih ke dinas terkait,2025-02-03 10:15:40+00:00,kaggle
Kita juga setuju dengan program Makan Bergizi Gratis tapi yg tidak kalah penting perhatikan juga kesejahteraan tenaga2 Guru honore kita pak Presiden.,2025-02-03 10:18:11+00:00,kaggle
Presiden Prabowo Subianto melakukan inspeksi mendadak (sidak) untuk meninjau langsung pelaksanaan program makan bergizi gratis di Jakarta Timur pada Senin (3/2/2025). Pada awal kunjungannya Prabowo mengunjungi SD Negeri 05 Jati dan TK Negeri 02 yang terletak di kawasan Pulo,2025-02-03 10:30:32+00:00,kaggle
Komitmen Nyata Presiden Prabowo; Sidak Program Makan Bergizi Gratis Demi Masa Depan Anak Bangsa!,2025-02-03 10:35:45+00:00,kaggle
Pamerin makan siang gratis untuk anak sekolah tapi emaknya dirumah gak bisa nyiapin makan malam utk anaknya karena susah nyari GAS. Helllooo Mr presiden ?,2025-02-03 10:40:09+00:00,kaggle
Sebenarnya banyak ortu yg masih mampu memberi makan dengan gizi cukup kena anak2nya artinya anggaran MBG yg terbuang krn salah sasaran sangat besar rakyat akan memaklumi jika program MBG diganti dng program yg lebih tepat seperti pendidikan gratis dan perluasan lapangan usaha.,2025-02-03 11:11:51+00:00,kaggle
Temui Prabowo di Istana Ketua MPR Sampaikan Sejumlah Catatan Masyarakat Terkait Program Makan Bergizi Gratis,2025-02-03 11:15:00+00:00,kaggle
Program apaan ampe ada statemen suruh makan serangga dgn alasan banyak gizi dan nutrisinya. Sama aja kaya yg omon omon klo pisang setara dgn sepiring nasi,2025-02-03 11:18:43+00:00,kaggle
Presiden Republik Indonesia Prabowo Subianto mendadak meninjau program Makan Bergizi Gratis di Pulo Gadung Jakarta Timur Senin (3/2). Iya betul tadi pagi-pagi Pak Presiden mendadak ingin mengecek langsung pelaksanaan makan bergizi gratis ke sekolah kata Sekretaris Kabinet,2025-02-03 11:30:39+00:00,kaggle
Presiden RI Prabowo Subianto melakukan inspeksi mendadak atau sidak ke dapur umum dan sekolah untuk meninjau langsung pelaksanaan program Makan Bergizi Gratis di Rawamangun Jakarta Timur Senin 3 Februari 2025.,2025-02-03 11:34:45+00:00,kaggle
MBG adalah program yang sangat baik jika kita punya uang. Apabila berbagai sektor dikorbankan untuk program makan siang anak2 para orang tua akan kesulitan memberi makan kepada anak2nya untuk makan pagi dan malamnya.,2025-02-03 11:37:59+00:00,kaggle
Program Makan Bergizi Gratis adalah janji Pak Prabowo. Itu adalah gagasan Pak Prabowo sejak 18 tahun lalu. Itu gagasan dilahirkan 2006 Hashim Djojohadikusumo -,2025-02-03 11:40:11+00:00,kaggle
Selamat malam Pak belum terlambat buat membatalkan program makan gratis saya doakan semoga tergerak,2025-02-03 11:40:50+00:00,kaggle
Jangan sampai Anak2 Indonesia diberi makan serangga gratis oleh pemerintahan Prabowo aplg dijadikan ajang korupsi dibalik program makan bergizi gratis.,2025-02-03 11:53:30+00:00,kaggle
Prabowo Tinjau Langsung Pelaksanaan Program Makan Bergizi Gratis di Jakarta Timur,2025-02-03 11:54:42+00:00,kaggle
Presiden RI Prabowo Subianto mengecek ke dapur umum program Makan Bergizi Gratis di Rawamangun Jakarta Timur Senin (3/2). Prabowo di sana berbincang dengan sejumlah petugas dan juru masak yang bertugas di dapur umum tersebut.,2025-02-03 12:00:02+00:00,kaggle
Presiden RI Prabowo Subianto mengunjungi pelaksanaan Makan Bergizi Gratis (MBG) di SD Negeri 05 Jati dan TK Negeri 2 di Jakarta Timur.,2025-02-03 12:00:24+00:00,kaggle
Siang makan gratis malam meringis ya pak presiden??? Gas susah nih kebijakan mentri kamu si bahlul mencekik rakyat miskin nih,2025-02-03 12:03:42+00:00,kaggle
Makan Sehat Belajar Nyaman Masa Depan Gemilang! Program Prabowo Berjalan! KolaborasiTingkatkanPendidikan,2025-02-03 12:12:10+00:00,kaggle
Krn makan siang gratis pemerintah efisiensi anggaran kesehatan. Tp ga nyentuh anggaran polri kemenhan dan kejaksaan Krn makan siang gratis pemerintah ngobrak abrik gas subsidi. Penjual kaki lima terancam ga bisa jualan. Apa gini konsepnya pak presiden?,2025-02-03 12:19:39+00:00,kaggle
Cukup ga sih sama program makan gratis. Bosen banget dengernya. Mending diduluin itu makan gratis di luar jawa. Dan rakyat lagu disusahin sama mentri bapak si yg mantan supir angkot. Bapak Bahlil,2025-02-03 12:23:06+00:00,kaggle
Prabowo Tinjau Pelaksanaan MBG dan Sidak Dapur Makan Bergizi Gratis Presiden Prabowo melakukan inspeksi mendadak (sidak) ke Satuan Pelayanan Pemenuhan Gizi (SPPG) atau dapur di Rawamangun Jakarta Timur. prabowo MBG sidak anaksekolah sppg makanbergizigratis,2025-02-03 12:24:17+00:00,kaggle
Presiden Prabowo Tinjau Pelaksanaan Makan Bergizi Gratis di Jakarta,2025-02-03 12:27:06+00:00,kaggle
Pak tolonglah ini kebutuhan rakyat kecil ibu2 teriak cari gas anda bikin program makan gratis utk anaknya tp keluarganya gak bisa masak krn sulit mencari gas 3kg Menteri anda malah membuat kebijakan yg menyusahkan rakyat.,2025-02-03 12:30:55+00:00,kaggle
Mantap program Makan Bergizi Gratis langsung dipantau sama Pak Presiden nih. Selain itu juga mengecek menu yang tersaji dan disusun rapi oleh petugas dapur yang kemudian akan dikirimkan ke sekolah-sekolah untuk dinikmati para pelajar.,2025-02-03 12:37:30+00:00,kaggle
STOP PROGRAM MAKAN SIANG GRATIS KALO ANGGARANNYA MEREMBET KEMANA2 YANG MALAH BIKIN SUSAH MASYARAKAT. PROGRAM INI GA ADA UNTUNGNYA SAMA SEKALI BAGI NEGARA APALAGI BAGI MASYARAKAT.,2025-02-03 12:54:08+00:00,kaggle
Presiden Prabowo Sidak soal Makan Bergizi Gratis di TK dan SD Pulogadung,2025-02-03 12:59:29+00:00,kaggle
Terima kasih Program Makan Bergizi Gratisnya Pak program yang keren!! Hati-hati dengan orang2 yg bermental maling ya Pak. Jangan sampai program MBG Bapak dikorup. Sehat terus Pak Presiden Oh iya Pak itu Bahlil nggak bisa dipecat saja Pak?? Bikin susah rakyat!,2025-02-03 13:05:55+00:00,kaggle
Momen Prabowo Blusukan Cek Program Makan Bergizi Gratis di Pulo Gadung,2025-02-03 13:08:08+00:00,kaggle
Sebenarnya tidak perlu ada makan siang gratis Prabowo cuma perlu berantas korupsi dan ekonomi akan tumbuh dg sendirinya selanjutnya keluarga akan mampu memberikan makanan bergizi buat anaknya.,2025-02-03 13:12:31+00:00,kaggle
Rakyat tidak butuh makan siang gratis tapi pendidikan gratis. Menuju Indonesia emas yang utama di perbaiki adalah keadaan ekonomi rakyatnya sehingga para orang tua bisa memberikan gizi yang baik bagi anak-anak mereka,2025-02-03 13:21:03+00:00,kaggle
Makan siang gratis tp sarapan sama makan malamnya di persulit Hdh,2025-02-03 13:22:38+00:00,kaggle
Presiden Prabowo Subianto menyidak pelaksanaan program Makan Bergizi Gratis di dua sekolah di Jakarta Timur Senin (3/2/2025). Saat sidak Prabowo berinteraksi dengan siswa. Ia bahkan sempat ditanyai seorang murid Sudah makan belum?,2025-02-03 13:26:26+00:00,kaggle
pak tolong diberhentikan segera program makan bergizi gratis demi kesejahteraan masyarakat umum pak hampir semua anggaran dipotong demi mbg. tolong pak kebijakannya gapapa janji kampanyenya gak ditepati dari pada bikin sengsara semua orang pak,2025-02-03 13:26:47+00:00,kaggle
Presiden RI Prabowo Subianto meninjau langsung pelaksanaan program Makan Bergizi Gratis (MBG) di SDN Jati 05 Pagi Pulogadung Jakarta Timur pada Senin (3/2/2025). Hal tersebut dilakukan untuk memastikan lancarnya proses pemberian makanan bergizi gratis. Prabowo disambut para,2025-02-03 13:26:59+00:00,kaggle
BAGUS! PRABOWO TINJAU MAKAN SIANG GRATIS. JANGAN BIARKAN JADI AJANG KAMP via,2025-02-03 13:27:58+00:00,kaggle
Presiden Prabowo Subianto meninjau langsung pelaksanaan program Makan Bergizi Gratis (MBG) di SDN Jati 05 Pagi Pulogadung Jakarta Timur pada Senin 3 Februari 2025.,2025-02-03 13:32:29+00:00,kaggle
Padahal cukup program kepastian biaya pendidikan dan kesehatan gratis saja Biar makan keluarga yg urus kalau pendidikan dan kesehatan sudah terjamin saya rasa keluarga bisa tenang mengusahakan makanan untuk anaknya anaknya tanpa memikirkan beban biaya kuliah dan kesehatan.,2025-02-03 13:33:09+00:00,kaggle
Makan bergizi siang gratis tapi waktu malam dan esok pagi kaga bisa makan gra2 emaknya dirumah kaga bsa masak,2025-02-03 13:38:34+00:00,kaggle
Pemerintahan Presiden Prabowo Subianto mulai melakukan penyisiran anggaran guna mendukung program makan siang bergizi gratis.,2025-02-03 13:42:08+00:00,kaggle
Presiden wapres menteri DPR MPR Gubernur semua cuma urus makan gratis anak kecil tapi AKHLAK KECERDASAN mereka tdk dperbaiki .sehingga mereka memilih pemimpin bodoh utk mengurus negeri ini,2025-02-03 13:44:10+00:00,kaggle
Prabowo berdedikasi buat sehatkan bangsa lewat program Makan Bergizi Gratis KolaborasiTingkatkanPendidikan,2025-02-03 13:46:44+00:00,kaggle
Presiden Prabowo langsung turun tangan melalui program Makan Bergizi KolaborasiTingkatkanPendidikan,2025-02-03 13:50:33+00:00,kaggle
Harusnya bikin program yang bisa mensejahterkan rakyat agar rakyat mampu memberi makan anaknya sendiri,2025-02-03 13:53:30+00:00,kaggle
Masa depan cerah karena Prabowo dan program makan bergizinya KolaborasiTingkatkanPendidikan,2025-02-03 13:53:55+00:00,kaggle
Tapi rakyat Indonesia gampang dibodohin. Lagi denger kata 'gratis' aja langsung ngibrit. Mental rakyat Indonesia sebagian besar bermental miskin suka gratisan dsb. Mereka lebih milih program makan gratis daripada pendidikan gratis. Ironis sekali!,2025-02-03 13:58:03+00:00,kaggle
Ganti presiden ngga juga bikin membaik kesejahteraan. Baru ada makan gratis rakyat dah disuguhi akrobatik Menteri ESDM dan presiden Prabowo Subianto diam saja seolah Yes,2025-02-03 13:59:20+00:00,kaggle
Presiden Prabowo Subianto meninjau program Makan Bergizi Gratis (MBG) di SDN Jati 05 Pagi Pulogadung Jakarta Timur Senin (3/2). Ada momen lucu seorang siswa malu saat ditanya langsung oleh Prabowo.,2025-02-03 14:00:00+00:00,kaggle
